GUID,Id,Kostengruppe,Best_Predicted_Kostengruppe
f81faf20-b1f6-4e10-b25f-2a3aadff39f0-00733671,7550577,345,345
f81faf20-b1f6-4e10-b25f-2a3aadff39f0-00733672,7550578,345,345
bc674bf0-292e-456e-ae54-b99087045479-006eff4c,7274316,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eff4b,7274315,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eff4a,7274314,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eff4f,7274319,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eff4d,7274317,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eff47,7274311,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eff46,7274310,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eff49,7274313,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eff48,7274312,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ef34f,7271247,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ef34d,7271245,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ef34c,7271244,335,335
1bd1d2b8-d11c-4dbe-a19c-a60b8aa6fc1c-0056d6b4,5691901,346,346
e418cc40-f1c3-4552-a1f3-b795bc8ed17f-0069016b,6882496,345,345
61cc226a-d50e-4c74-9a8a-d785ed9208ca-007f8b65,8358757,346,346
0335b294-97d2-4c17-8aa1-d433dd811849-00690f08,6885128,345,345
0335b294-97d2-4c17-8aa1-d433dd811849-00690e05,6884869,345,345
1f7dda17-8368-4b30-a8c5-c1090db46409-009c3e40,10239552,345,345
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c7095,10252437,345,345
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c7299,10252953,345,345
1073c111-df3a-40ad-8e48-8203978be9ca-009b042f,10159151,345,345
837ba5a2-495c-4d23-b2ae-bcd8c6344392-005713de,5706718,346,346
837ba5a2-495c-4d23-b2ae-bcd8c6344392-005716db,5707483,346,346
42e63bf5-2bc4-4b94-9994-06c57d2eaee1-009ad8ce,10148046,345,345
42e63bf5-2bc4-4b94-9994-06c57d2eaee1-009ad9cf,10148303,345,345
7c9c4ab2-e809-4fce-aaf9-726ea23b21ea-00598d7e,5868926,345,345
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b8028,5996584,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b8029,5996585,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b8022,5996578,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b8023,5996579,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b8020,5996576,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b8021,5996577,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b8026,5996582,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b8027,5996583,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b8024,5996580,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b8025,5996581,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b802b,5996587,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b802c,5996588,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b802a,5996586,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b802f,5996591,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b802d,5996589,346,346
d0335d38-eb0c-41a3-a2c6-262f253ee351-005b802e,5996590,346,346
199a455d-3958-4e9d-b1f9-340435b88462-00846c9f,8678559,335,335
a2d24152-9390-45ba-ae24-75f4561b06b0-009c9662,10262114,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c9663,10262115,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c9660,10262112,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c9661,10262113,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c9e69,10264169,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c9f6c,10264428,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccf9d,10276765,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccf9e,10276766,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccf9f,10276767,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccf9a,10276762,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccf9b,10276763,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccf9c,10276764,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccf98,10276760,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccf99,10276761,345,345
61cc226a-d50e-4c74-9a8a-d785ed9208ca-007f8b9c,8358812,346,346
5641bf97-2f34-40bf-908c-1acdc0bb6608-0059bd45,5882117,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c8171,10256753,345,345
58b6a194-c996-4229-bbfb-ecfdb84ca0a4-008463e0,8676320,335,335
58b6a194-c996-4229-bbfb-ecfdb84ca0a4-008463e2,8676322,335,335
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f823e,8356414,346,346
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c7263,10252899,345,345
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c7369,10253161,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c7fec,10256364,345,345
7f065e33-b28a-42a5-aeb9-6e6f30dbee16-009b0b95,10161045,336,336
7f065e33-b28a-42a5-aeb9-6e6f30dbee16-009b0e9b,10161819,345,345
7f065e33-b28a-42a5-aeb9-6e6f30dbee16-009b0894,10160276,345,345
9633f6a4-1a35-4eb6-b8fb-aa25a9ddf65f-00572ef8,5713656,342,342
9633f6a4-1a35-4eb6-b8fb-aa25a9ddf65f-00572ef0,5713648,342,342
94fc5799-9589-4442-8681-1ed62493cf20-009cd9a5,10279333,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd9a4,10279332,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd9a7,10279335,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd9a6,10279334,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd9a3,10279331,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd9a9,10279337,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd9a8,10279336,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd9ae,10279342,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd9ad,10279341,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd9af,10279343,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd9aa,10279338,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd9ac,10279340,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd9ab,10279339,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdeaa,10280618,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdeac,10280620,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdeab,10280619,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdea9,10280617,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdea8,10280616,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdea1,10280609,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdea0,10280608,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdea3,10280611,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdea2,10280610,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdea5,10280613,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdea4,10280612,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdea7,10280615,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdea6,10280614,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdca2,10280098,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdca1,10280097,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cdca0,10280096,345,345
66e5e6ee-f147-4789-8067-bc90f57e1fcd-009cfb19,10287897,345,345
66e5e6ee-f147-4789-8067-bc90f57e1fcd-009cfb18,10287896,345,345
d7daed18-65e6-4359-a2f6-75540411b837-00844e91,8670865,335,335
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af62b0,11494064,345,345
be4b86e2-dcab-4be7-9671-06a6317cc735-0081517e,8475006,346,346
b30fa25e-b4b2-408b-b2e0-30e34aeed0d9-0067f32e,6812462,341,341
b30fa25e-b4b2-408b-b2e0-30e34aeed0d9-0067f32d,6812461,341,341
b30fa25e-b4b2-408b-b2e0-30e34aeed0d9-0067f32f,6812463,341,341
b30fa25e-b4b2-408b-b2e0-30e34aeed0d9-0067f32c,6812460,341,341
b30fa25e-b4b2-408b-b2e0-30e34aeed0d9-0067f325,6812453,341,341
b30fa25e-b4b2-408b-b2e0-30e34aeed0d9-0067f324,6812452,341,341
b30fa25e-b4b2-408b-b2e0-30e34aeed0d9-0067f327,6812455,341,341
b30fa25e-b4b2-408b-b2e0-30e34aeed0d9-0067f326,6812454,341,341
ed598b96-47bb-49d7-b53f-d39c3c368c87-0080a045,8429637,346,346
60408cf8-cc17-46e6-920c-4e0575d2eb5f-005fc73f,6276927,335,335
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f7e6b,8355435,346,346
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f7e6c,8355436,346,346
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f7e6d,8355437,346,346
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f7e6e,8355438,346,346
4cb26854-18d0-4863-864c-3f7d9fba8a01-00594feb,5853163,345,345
a187e543-3f98-4bc0-899c-9d3681968e16-0056f36c,5698412,342,342
7d8a106a-c1fa-4a27-8770-1a052f034be3-00576313,5726995,342,342
a2d24152-9390-45ba-ae24-75f4561b06b0-009cc8c7,10275015,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cc9ce,10275278,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cc0c3,10272963,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cc2c4,10273476,345,345
62936de9-8725-455e-8ee1-b76369ffc48b-009b195e,10164574,345,345
62936de9-8725-455e-8ee1-b76369ffc48b-009b1358,10163322,345,345
62936de9-8725-455e-8ee1-b76369ffc48b-009b1e5f,10165855,345,345
33b1367e-6e54-4698-8e3d-cab17c596c8b-008717aa,8853418,335,335
33b1367e-6e54-4698-8e3d-cab17c596c8b-008717ac,8853420,335,335
33b1367e-6e54-4698-8e3d-cab17c596c8b-008717ab,8853419,335,335
33b1367e-6e54-4698-8e3d-cab17c596c8b-008717a9,8853417,335,335
33b1367e-6e54-4698-8e3d-cab17c596c8b-008717a8,8853416,335,335
33b1367e-6e54-4698-8e3d-cab17c596c8b-008717a5,8853413,335,335
33b1367e-6e54-4698-8e3d-cab17c596c8b-008717a4,8853412,335,335
33b1367e-6e54-4698-8e3d-cab17c596c8b-008717a7,8853415,335,335
33b1367e-6e54-4698-8e3d-cab17c596c8b-008717a6,8853414,335,335
33b1367e-6e54-4698-8e3d-cab17c596c8b-008717a1,8853409,335,335
33b1367e-6e54-4698-8e3d-cab17c596c8b-008717a0,8853408,335,335
33b1367e-6e54-4698-8e3d-cab17c596c8b-008717a3,8853411,335,335
33b1367e-6e54-4698-8e3d-cab17c596c8b-008717a2,8853410,335,335
6fe4b4ae-9d64-44b7-854d-59a1ec3eee8d-0068fb35,6880053,345,345
becd3256-5546-4807-bace-5439676a2b20-00783fc6,7880646,342,342
17d79427-af64-4698-8d58-164dd5f3c6bf-009d1d32,10296626,345,345
360abefb-1b14-4c85-833b-bf9352a3382b-009a94bb,10135205,345,345
3437daf3-8e13-4b24-a4a1-804b7ee3a10d-005f5ff2,6250482,335,335
3437daf3-8e13-4b24-a4a1-804b7ee3a10d-005f5ff3,6250483,335,335
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c6d9a,10251674,345,345
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c6b9e,10251166,345,345
c720ae94-2db6-469c-9e50-f305ae4d1899-0056dede,5693150,346,346
29dcaf25-f403-48a0-ae38-53ce059d72b4-00810e4e,8459509,346,346
29dcaf25-f403-48a0-ae38-53ce059d72b4-00810e4f,8459510,346,346
b7644838-7b3f-47f9-bb7e-9b674dee5c8a-00587912,5798162,331,331
c720ae94-2db6-469c-9e50-f305ae4d1899-0056e18f,5693839,346,346
ffe21c6b-b617-437c-a473-101de75ff912-007f6c87,8351353,346,346
ffe21c6b-b617-437c-a473-101de75ff912-007f6c86,8351352,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078af10,7909136,346,346
2c3bb12c-0b08-4b12-be4e-bbd5c09cd01f-00af3ffe,11485182,345,345
6cd2beaf-8211-4086-b8b5-ca761d55fedd-005728e4,5712100,342,342
c5fbbc30-251d-4ca0-91a8-4c16e7126bfc-005f2f3f,6238015,331,331
3e8e3844-d42e-4521-a170-3b335582d4ff-00683423,6829091,346,346
3e8e3844-d42e-4521-a170-3b335582d4ff-00683424,6829092,346,346
05429835-f56e-46ca-af4d-8839cdcb8878-00a829c7,11020743,332,332
3795c249-b512-4efb-9acb-a8afff06195e-009d086e,10291310,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d086d,10291309,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d086f,10291311,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d086a,10291306,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d086c,10291308,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d086b,10291307,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0869,10291305,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0868,10291304,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0865,10291301,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0864,10291300,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0867,10291303,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0866,10291302,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0863,10291299,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0f63,10293091,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0f62,10293090,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0f65,10293093,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0f64,10293092,345,345
6319cd97-bafd-45ed-92fc-f175f957a4e4-0056c988,5687688,341,341
837ba5a2-495c-4d23-b2ae-bcd8c6344392-00571406,5706758,346,346
837ba5a2-495c-4d23-b2ae-bcd8c6344392-00571704,5707524,346,346
837ba5a2-495c-4d23-b2ae-bcd8c6344392-00571a0d,5708301,346,346
837ba5a2-495c-4d23-b2ae-bcd8c6344392-00571f0f,5709583,346,346
9633f6a4-1a35-4eb6-b8fb-aa25a9ddf65f-00573181,5714305,342,342
9633f6a4-1a35-4eb6-b8fb-aa25a9ddf65f-00573288,5714568,342,342
9633f6a4-1a35-4eb6-b8fb-aa25a9ddf65f-00573284,5714564,342,342
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c6e4b,10251851,345,345
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849418,8688664,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849416,8688662,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849417,8688663,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-0084941f,8688671,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-0084941d,8688669,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-0084941e,8688670,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-0084941a,8688666,335,335
7f065e33-b28a-42a5-aeb9-6e6f30dbee16-009b0efa,10161914,345,345
c720ae94-2db6-469c-9e50-f305ae4d1899-0056e031,5693489,346,346
72654df6-2c37-4b41-a68d-b53984a13f70-0056eb8e,5696398,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb188,6009224,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb189,6009225,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb186,6009222,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb187,6009223,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb184,6009220,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb185,6009221,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb182,6009218,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb183,6009219,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb180,6009216,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb181,6009217,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb08f,6008975,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb08a,6008970,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb18f,6009231,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb18d,6009229,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb18e,6009230,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb18b,6009227,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb18c,6009228,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb18a,6009226,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb089,6008969,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fcc,10293196,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fcb,10293195,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fca,10293194,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fcf,10293199,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fce,10293198,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fcd,10293197,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0ac0,10291904,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0ac1,10291905,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0ac2,10291906,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0ac3,10291907,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fc3,10293187,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fc2,10293186,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fc1,10293185,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fc0,10293184,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fc7,10293191,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fc6,10293190,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fc5,10293189,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fc4,10293188,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fc9,10293193,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0fc8,10293192,345,345
99c1c11b-e51e-4737-bbc8-908aea4529a9-0059d86a,5888106,345,345
1bd1d2b8-d11c-4dbe-a19c-a60b8aa6fc1c-0056d755,5691905,346,346
1bd1d2b8-d11c-4dbe-a19c-a60b8aa6fc1c-0056d859,5691912,346,346
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c76b3,10254003,345,345
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c73b2,10253234,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c7c99,10256091,345,345
2c3bb12c-0b08-4b12-be4e-bbd5c09cd01f-00af41a3,11485603,345,345
72654df6-2c37-4b41-a68d-b53984a13f70-0056eac2,5696194,342,342
6319cd97-bafd-45ed-92fc-f175f957a4e4-0056cb74,5688180,341,341
6319cd97-bafd-45ed-92fc-f175f957a4e4-0056cc70,5688432,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb7e8,6010856,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb7e0,6010848,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb7e1,6010849,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb7e2,6010850,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb7e3,6010851,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb7e4,6010852,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb7e5,6010853,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb7e6,6010854,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb7e7,6010855,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1e6,6009318,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1e4,6009316,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1e5,6009317,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1e2,6009314,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1e3,6009315,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1e0,6009312,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1e1,6009313,341,341
56854760-9c59-429a-8a85-b8050f21570a-009acf99,10145689,345,345
92977698-1163-4a63-9f22-e182aa35616b-00573538,5715256,342,342
92977698-1163-4a63-9f22-e182aa35616b-0057353c,5715260,342,342
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd000,10276864,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009cd001,10276865,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce5ce,10282446,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce5cd,10282445,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce5cf,10282447,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce1c9,10281417,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce1c8,10281416,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce1c5,10281413,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce1c4,10281412,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce1c7,10281415,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce1c6,10281414,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce1c3,10281411,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce3c0,10281920,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce1ce,10281422,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce1cd,10281421,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce1cf,10281423,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce1ca,10281418,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce1cc,10281420,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce1cb,10281419,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceaca,10283722,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceacb,10283723,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceac9,10283721,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceac8,10283720,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceac5,10283717,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceac4,10283716,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceac7,10283719,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceac6,10283718,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceac1,10283713,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceac0,10283712,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceac3,10283715,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceac2,10283714,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cecc9,10284233,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cecc8,10284232,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cecc7,10284231,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cecc6,10284230,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cecc5,10284229,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cecc4,10284228,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceccf,10284239,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cecce,10284238,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceccd,10284237,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceccc,10284236,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceccb,10284235,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cecca,10284234,345,345
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec41f,6210591,335,335
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec41e,6210590,335,335
94fc5799-9589-4442-8681-1ed62493cf20-009cd955,10279253,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd954,10279252,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd957,10279255,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd956,10279254,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd959,10279257,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd958,10279256,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd95e,10279262,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd95d,10279261,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd95f,10279263,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd95a,10279258,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd95c,10279260,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd95b,10279259,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd551,10278225,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd550,10278224,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cd552,10278226,345,345
0335b294-97d2-4c17-8aa1-d433dd811849-0069143e,6886462,345,345
f6118026-c54a-4409-85be-d3e2becfeae3-0090f02d,9498669,335,335
f6118026-c54a-4409-85be-d3e2becfeae3-0090f02f,9498671,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f4783,6244227,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f4782,6244226,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f4781,6244225,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f4780,6244224,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f4784,6244228,335,335
004ec2d5-5fec-4125-82fa-586590991838-00586f1d,5795613,331,331
94fc5799-9589-4442-8681-1ed62493cf20-009ce945,10283333,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce944,10283332,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce947,10283335,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce946,10283334,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce941,10283329,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce940,10283328,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce943,10283331,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce942,10283330,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce949,10283337,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce948,10283336,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce94e,10283342,345,345
